
274	>	1 

275	>	21 

276	>	13 

277	>	28 

278	>	0 

279	>	0 

280	>	0 

281	>	1 

282	>	5 

283	>	0 

284	>	1 

285	>	49 

286	>	1 

287	>	26 

288	>	17 

289	>	27 

290	>	0 

291	>	1 

292	>	15 

293	>	40 

294	>	0 

295	>	0 

296	>	28 

297	>	0 

298	>	22 

299	>	1 

300	>	25 

301	>	9 

302	>	26 

303	>	8 

304	>	1 

305	>	0 

306	>	7 

307	>	14 

308	>	0 

309	>	28 

310	>	27 

311	>	17 

312	>	20 

313	>	46 

314	>	25 

315	>	9 

316	>	0 

317	>	0 

318	>	18 

319	>	1 

320	>	19 

321	>	16 

322	>	1 

323	>	0 

324	>	0 

325	>	1 

326	>	16 

327	>	1 

328	>	0 

329	>	0 

330	>	1 

331	>	0 

332	>	28 

333	>	0 

334	>	13 

335	>	15 

336	>	0 

337	>	27 

338	>	12 

339	>	1 

340	>	16 

341	>	0 

342	>	0 

343	>	17 

344	>	3 

345	>	2 

346	>	0 

347	>	13 

348	>	4 

349	>	18 

350	>	0 

351	>	1 

352	>	35 

353	>	28 

354	>	0 

355	>	0 

356	>	1 

357	>	44 

358	>	42 

359	>	0 

360	>	0 

361	>	28 

362	>	0 

363	>	4 

364	>	20 

365	>	26 

366	>	28 

367	>	2 

368	>	1 

369	>	1 

370	>	16 

371	>	29 

372	>	44 

373	>	2 

374	>	3 

375	>	1 

376	>	1 

377	>	7 

378	>	26 

379	>	38 

380	>	18 

381	>	43 

382	>	11 

383	>	1 

384	>	0 

385	>	0 

386	>	1 

387	>	10 

388	>	21 

389	>	3 

390	>	0 

391	>	0 

392	>	1 

393	>	1 

394	>	0 

395	>	0 

396	>	18 

397	>	12 

398	>	0 

399	>	0 

400	>	1 

401	>	29 

402	>	0 

403	>	1 

404	>	13 

405	>	1 

406	>	1 

407	>	0 

408	>	0 

409	>	22 

410	>	0 

411	>	27 

412	>	18 

413	>	0 

414	>	11 

415	>	2 

416	>	28 

417	>	1 

418	>	28 

419	>	0 

420	>	1 

421	>	0 

422	>	0 

423	>	0 

424	>	20 

425	>	18 

426	>	0 

427	>	7 

428	>	1 

429	>	0 

430	>	0 

431	>	29 

432	>	44 

433	>	10 

434	>	16 

435	>	15 

436	>	26 

437	>	1 

438	>	17 

439	>	1 

440	>	0 

441	>	27 

442	>	0 

443	>	2 

444	>	1 

445	>	1 

446	>	15 

447	>	12 

448	>	0 

449	>	19 

450	>	30 

451	>	27 

452	>	13 

453	>	1 

454	>	29 

455	>	0 

456	>	5 

457	>	0 

458	>	2 

459	>	27 

460	>	0 

461	>	26 

462	>	6 

463	>	27 

464	>	26 

465	>	2 

466	>	2 

467	>	29 

468	>	15 

469	>	0 

470	>	14 

471	>	1 

472	>	29 

473	>	9 

474	>	0 

475	>	29 

476	>	17 

477	>	4 

478	>	7 

479	>	1 

480	>	9 

481	>	4 

482	>	36 

483	>	27 

484	>	11 

485	>	27 

486	>	5 

487	>	25 

488	>	9 

489	>	27 

490	>	17 

491	>	25 

492	>	17 

493	>	13 

494	>	0 

495	>	3 

496	>	4 

497	>	0 

498	>	1 

499	>	34 

500	>	0 

501	>	0 

502	>	0 

503	>	0 

504	>	2 

505	>	9 

506	>	1 

507	>	0 

508	>	0 

509	>	0 

510	>	0 

511	>	1 

512	>	0 

513	>	27 

514	>	0 

515	>	26 

516	>	0 

517	>	0 

518	>	28 

519	>	0 

520	>	0 

521	>	14 

522	>	0 

523	>	0 

524	>	1 

525	>	33 

526	>	1 

527	>	19 

528	>	0 

529	>	27 

530	>	1 

531	>	0 

532	>	34 

533	>	0 

534	>	7 

535	>	0 

536	>	0 

537	>	0 

538	>	0 

539	>	0 

540	>	1 

541	>	0 

542	>	25 

543	>	27 

544	>	16 

545	>	0 

546	>	0 

547	>	26 

548	>	15 

549	>	25 

550	>	2 

551	>	27 

552	>	21 

553	>	0 

554	>	0 

555	>	0 

556	>	0 

557	>	26 

558	>	16 

559	>	0 

560	>	26 

561	>	2 

562	>	25 

563	>	0 

564	>	0 

565	>	0 

566	>	29 

567	>	16 

568	>	0 

569	>	34 

570	>	26 

571	>	38 

572	>	0 

573	>	0 

574	>	7 

575	>	19 

576	>	0 

577	>	32 

578	>	29 

579	>	44 

580	>	0 

581	>	17 

582	>	0 

583	>	35 

584	>	1 

585	>	27 

586	>	0 

587	>	0 

588	>	0 

589	>	33 

590	>	0 

591	>	28 

592	>	29 

593	>	1 

594	>	0 

595	>	6 

596	>	27 

597	>	8 

598	>	34 

599	>	16 

600	>	0 

601	>	27 

602	>	20 

603	>	5 

604	>	27 

605	>	16 

606	>	0 

607	>	0 

608	>	10 

609	>	0 

610	>	1 

611	>	0 

612	>	17 

613	>	27 

614	>	17 

615	>	17 

616	>	16 

617	>	1 

618	>	30 

619	>	41 

620	>	17 

621	>	16 

622	>	0 

623	>	0 

624	>	28 

625	>	1 

626	>	26 

627	>	16 

628	>	0 

629	>	2 

630	>	0 

631	>	0 

632	>	1 

633	>	14 

634	>	0 

635	>	9 

636	>	1 

637	>	22 

638	>	16 

639	>	28 

640	>	30 

641	>	28 

642	>	3 

643	>	2 

644	>	0 

645	>	27 

646	>	0 

647	>	0 

648	>	31 

649	>	6 

650	>	31 

651	>	11 

652	>	0 

653	>	20 

654	>	0 

655	>	25 

656	>	3 

657	>	0 

658	>	36 

659	>	0 

660	>	34 

661	>	5 

662	>	14 

663	>	0 

664	>	20 

665	>	2 

666	>	11 

667	>	0 

668	>	1 

669	>	1 

670	>	28 

671	>	5 

672	>	0 

673	>	0 

674	>	19 

675	>	24 

676	>	19 

677	>	8 

678	>	6 

679	>	16 

680	>	20 

681	>	1 

682	>	12 

683	>	1 

684	>	27 

685	>	0 

686	>	2 

687	>	27 

688	>	31 

689	>	33 

690	>	0 

691	>	0 

692	>	1 

693	>	1 

694	>	6 

695	>	28 

696	>	12 

697	>	4 

698	>	29 

699	>	3 

700	>	0 

701	>	12 

702	>	0 

703	>	1 

704	>	0 

705	>	1 

706	>	23 

707	>	32 

708	>	28 

709	>	0 

710	>	19 

711	>	13 

712	>	4 

713	>	0 

714	>	32 

715	>	1 

716	>	33 

717	>	31 

718	>	0 

719	>	17 

720	>	6 

721	>	1 

722	>	10 

723	>	18 

724	>	1 

725	>	0 

726	>	1 

727	>	18 

728	>	0 

729	>	10 

730	>	19 

731	>	9 

732	>	0 

733	>	2 

734	>	0 

735	>	0 

736	>	1 

737	>	45 

738	>	18 

739	>	1 

740	>	18 

741	>	27 

742	>	22 

743	>	0 

744	>	8 

745	>	0 

746	>	21 

747	>	1 

748	>	0 

749	>	0 

750	>	1 

751	>	0 

752	>	0 

753	>	28 

754	>	30 

755	>	31 

756	>	28 

757	>	21 

758	>	1 

759	>	0 

760	>	43 

761	>	0 

762	>	2 

763	>	0 

764	>	11 

765	>	48 

766	>	11 

767	>	26 

768	>	0 

769	>	0 

770	>	27 

771	>	17 

772	>	2 

773	>	17 

774	>	27 

775	>	7 

776	>	28 

777	>	0 

778	>	9 

779	>	37 

780	>	0 

781	>	0 

782	>	2 

783	>	27 

784	>	12 

785	>	0 

786	>	19 

787	>	20 

788	>	1 

789	>	4 

790	>	0 

791	>	40 

792	>	27 

793	>	0 

794	>	26 

795	>	15 

796	>	28 

797	>	16 

798	>	0 

799	>	13 

800	>	1 

801	>	29 

802	>	18 

803	>	0 

804	>	11 

805	>	5 

806	>	37 

807	>	0 

808	>	7 

809	>	5 

810	>	0 

811	>	0 

812	>	0 

813	>	29 

814	>	0 

815	>	1 

816	>	0 

817	>	0 

818	>	0 

819	>	0 

820	>	3 

821	>	20 

822	>	28 

823	>	35 

824	>	0 

825	>	1 

826	>	12 

827	>	1 

828	>	16 

829	>	0 

830	>	17 

831	>	1 

832	>	6 

833	>	0 

834	>	0 

835	>	38 

836	>	17 

837	>	0 

838	>	0 

839	>	28 

840	>	25 

841	>	0 

842	>	2 

843	>	0 

844	>	17 

845	>	0 

846	>	1 

847	>	0 

848	>	5 

849	>	1 

850	>	22 

851	>	0 

852	>	7 

853	>	17 

854	>	0 

855	>	4 

856	>	0 

857	>	0 

858	>	0 

859	>	3 

860	>	1 

861	>	1 

862	>	0 

863	>	19 

864	>	38 

865	>	0 

866	>	16 

867	>	6 

868	>	0 

869	>	0 

870	>	9 

871	>	0 

872	>	6 

873	>	1 

874	>	2 

875	>	0 

876	>	0 

877	>	39 

878	>	0 

879	>	24 

880	>	46 

881	>	0 

882	>	15 

883	>	6 

884	>	27 

885	>	18 

886	>	0 

887	>	27 

888	>	1 

889	>	3 

890	>	30 

891	>	0 

892	>	1 

893	>	0 

894	>	29 

895	>	42 

896	>	0 

897	>	27 

898	>	32 

899	>	0 

900	>	19 

901	>	36 

902	>	28 

903	>	30 

904	>	0 

905	>	0 

906	>	20 

907	>	0 

908	>	0 

909	>	0 

910	>	26 

911	>	0 

912	>	0 

913	>	0 

914	>	0 

915	>	27 

916	>	1 

917	>	29 

918	>	17 

919	>	15 

920	>	0 

921	>	1 

922	>	0 

923	>	0 

924	>	0 

925	>	7 

926	>	6 

927	>	2 

928	>	4 

929	>	0 

930	>	32 

931	>	0 

932	>	0 

933	>	0 

934	>	0 

935	>	36 

936	>	3 

937	>	21 

938	>	0 

939	>	9 

940	>	32 

941	>	16 

942	>	1 

943	>	0 

944	>	8 

945	>	1 

946	>	7 

947	>	0 

948	>	0 

949	>	0 

950	>	0 

951	>	0 

952	>	0 

953	>	0 

954	>	0 

955	>	0 

956	>	0 

957	>	1 

958	>	33 

959	>	0 

960	>	28 

961	>	0 

962	>	35 

963	>	0 

964	>	19 

965	>	28 

966	>	0 

967	>	0 

968	>	0 

969	>	0 

970	>	1 

971	>	6 

972	>	0 

973	>	18 

974	>	14 

975	>	0 

976	>	0 

977	>	1 

978	>	22 

979	>	29 

980	>	13 

981	>	15 

982	>	18 

983	>	18 

984	>	0 

985	>	25 

986	>	28 

987	>	29 

988	>	10 

989	>	1 

990	>	12 

991	>	9 

992	>	27 

993	>	1 

994	>	11 

995	>	3 

996	>	0 

997	>	1 

998	>	16 

999	>	2 

1000	>	1 

1001	>	26 

1002	>	21 

1003	>	0 

1004	>	28 

1005	>	1 

1006	>	0 

1007	>	11 

1008	>	7 

1009	>	17 

1010	>	26 

1011	>	1 

1012	>	8 

1013	>	36 

1014	>	1 

1015	>	0 

1016	>	1 

1017	>	32 

1018	>	1 

1019	>	31 

1020	>	28 

1021	>	40 

1022	>	0 

1023	>	16 

1024	>	1 

1025	>	11 

1026	>	9 

1027	>	34 

1028	>	0 

1029	>	29 

1030	>	1 

1031	>	16 

1032	>	0 

1033	>	16 

1034	>	28 

1035	>	24 

1036	>	1 

1037	>	37 

1038	>	0 

1039	>	27 

1040	>	26 

1041	>	1 

1042	>	1 

1043	>	0 

1044	>	28 

1045	>	36 

1046	>	26 

1047	>	0 

1048	>	12 

1049	>	7 

1050	>	0 

1051	>	0 

1052	>	0 

1053	>	22 

1054	>	0 

1055	>	29 

1056	>	15 

1057	>	1 

1058	>	35 

1059	>	0 

1060	>	19 

1061	>	24 

1062	>	0 

1063	>	2 

1064	>	0 

1065	>	18 

1066	>	8 

1067	>	0 

1068	>	0 

1069	>	0 

1070	>	28 

1071	>	17 

1072	>	20 

1073	>	0 

1074	>	0 

1075	>	21 

1076	>	1 

1077	>	0 

1078	>	3 

1079	>	0 

1080	>	8 

1081	>	14 

1082	>	0 

1083	>	15 

1084	>	23 

1085	>	0 

1086	>	14 

1087	>	20 

1088	>	5 

1089	>	28 

1090	>	5 

1091	>	0 

1092	>	3 

1093	>	8 

1094	>	29 

1095	>	29 

1096	>	28 

1097	>	0 

1098	>	1 

1099	>	27 

1100	>	27 

1101	>	18 

1102	>	3 

1103	>	0 

1104	>	1 

1105	>	0 

1106	>	27 

1107	>	29 

1108	>	1 

1109	>	19 

1110	>	14 

1111	>	1 

1112	>	12 

1113	>	28 

1114	>	27 

1115	>	16 

1116	>	0 

1117	>	33 

1118	>	0 

1119	>	0 

1120	>	38 

1121	>	35 

1122	>	18 

1123	>	0 

1124	>	6 

1125	>	3 

1126	>	18 

1127	>	1 

1128	>	8 

1129	>	3 

1130	>	0 

1131	>	12 

1132	>	37 

1133	>	1 

1134	>	5 

1135	>	0 

1136	>	1 

1137	>	0 

1138	>	27 

1139	>	0 

1140	>	28 

1141	>	7 

1142	>	5 

1143	>	0 

1144	>	14 

1145	>	9 

1146	>	1 

1147	>	1 

1148	>	1 

1149	>	18 

1150	>	1 

1151	>	0 

1152	>	0 

1153	>	41 

1154	>	26 

1155	>	0 

1156	>	0 

1157	>	1 

1158	>	0 

1159	>	25 

1160	>	1 

1161	>	1 

1162	>	29 

1163	>	17 

1164	>	2 

1165	>	0 

1166	>	0 

1167	>	1 

1168	>	0 

1169	>	0 

1170	>	6 

1171	>	26 

1172	>	1 

1173	>	0 

1174	>	13 

1175	>	0 

1176	>	0 

1177	>	1 

1178	>	8 

1179	>	0 

1180	>	0 

1181	>	1 

1182	>	1 

1183	>	0 

1184	>	0 

1185	>	1 

1186	>	0 

1187	>	8 

1188	>	19 

1189	>	0 

1190	>	22 

1191	>	0 

1192	>	13 

1193	>	45 

1194	>	0 

1195	>	41 

1196	>	32 

1197	>	1 

1198	>	15 

1199	>	7 

1200	>	0 

1201	>	27 

1202	>	15 

1203	>	22 

1204	>	2 

1205	>	0 

1206	>	25 

1207	>	0 

1208	>	0 

1209	>	1 

1210	>	29 

1211	>	32 

1212	>	1 

1213	>	0 

1214	>	18 

1215	>	1 

1216	>	30 

1217	>	31 

1218	>	1 

1219	>	23 

1220	>	22 

1221	>	0 

1222	>	0 

1223	>	5 

1224	>	25 

1225	>	21 

1226	>	8 

1227	>	0 

1228	>	31 

1229	>	39 

1230	>	0 

1231	>	29 

1232	>	35 

1233	>	0 

1234	>	29 

1235	>	32 

1236	>	1 

1237	>	0 

1238	>	26 

1239	>	18 

1240	>	16 

1241	>	0 

1242	>	7 

1243	>	27 

1244	>	18 

1245	>	24 

1246	>	1 

1247	>	23 

1248	>	23 

1249	>	17 

1250	>	38 

1251	>	27 

1252	>	0 

1253	>	0 

1254	>	17 

1255	>	26 

1256	>	0 

1257	>	6 

1258	>	0 

1259	>	1 

1260	>	1 

1261	>	1 

1262	>	36 

1263	>	39 

1264	>	7 

1265	>	19 

1266	>	0 

1267	>	39 

1268	>	0 

1269	>	1 

1270	>	16 

1271	>	0 

1272	>	26 

1273	>	21 

1274	>	0 

1275	>	0 

1276	>	0 

1277	>	0 

1278	>	7 

1279	>	1 

1280	>	22 

1281	>	0 

1282	>	1 

1283	>	0 

1284	>	5 

1285	>	1 

1286	>	0 

1287	>	28 

1288	>	37 

1289	>	1 

1290	>	20 

1291	>	18 

1292	>	3 

1293	>	4 

1294	>	25 

1295	>	5 

1296	>	27 

1297	>	34 

1298	>	1 

1299	>	28 

1300	>	22 

1301	>	1 

1302	>	16 

1303	>	28 

1304	>	19 

1305	>	18 

1306	>	1 

1307	>	2 

1308	>	0 

1309	>	1 

1310	>	1 

1311	>	28 

1312	>	19 

1313	>	1 

1314	>	8 

1315	>	34 

1316	>	0 

1317	>	2 

1318	>	28 

1319	>	1 

1320	>	20 

1321	>	29 

1322	>	0 

1323	>	19 

1324	>	1 

1325	>	2 

1326	>	0 

1327	>	7 

1328	>	21 

1329	>	28 

1330	>	15 

1331	>	1 

1332	>	28 

1333	>	10 

1334	>	17 

1335	>	0 

1336	>	14 

1337	>	22 

1338	>	29 

1339	>	0 

1340	>	0 

1341	>	10 

1342	>	2 

1343	>	0 

1344	>	16 

1345	>	0 

1346	>	9 

1347	>	3 

1348	>	1 

1349	>	1 

1350	>	25 

1351	>	14 

1352	>	0 

1353	>	27 

1354	>	0 

1355	>	0 

1356	>	15 

1357	>	0 

1358	>	1 

1359	>	0 

1360	>	1 

1361	>	20 

1362	>	26 

1363	>	0 

1364	>	28 

1365	>	0 

1366	>	1 

1367	>	0 

1368	>	0 

1369	>	0 

1370	>	16 

1371	>	1 

1372	>	0 

1373	>	0 

1374	>	0 

1375	>	0 

1376	>	0 

1377	>	0 

1378	>	26 

1379	>	1 

1380	>	1 

1381	>	1 

1382	>	30 

1383	>	1 

1384	>	1 

1385	>	36 

1386	>	1 

1387	>	0 

1388	>	0 

1389	>	1 

1390	>	41 

1391	>	6 

1392	>	0 

1393	>	0 

1394	>	0 

1395	>	0 

1396	>	0 

1397	>	0 

1398	>	3 

1399	>	1 

1400	>	0 

1401	>	0 

1402	>	28 

1403	>	0 

1404	>	0 

1405	>	0 

1406	>	44 

1407	>	27 

1408	>	30 

1409	>	0 

1410	>	11 

1411	>	7 

1412	>	0 

1413	>	34 

1414	>	0 

1415	>	1 

1416	>	32 

1417	>	0 

1418	>	1 

1419	>	35 

1420	>	27 

1421	>	13 

1422	>	0 

1423	>	39 

1424	>	23 

1425	>	20 

1426	>	1 

1427	>	0 

1428	>	10 

1429	>	1 

1430	>	1 

1431	>	0 

1432	>	28 

1433	>	10 

1434	>	16 

1435	>	27 

1436	>	27 

1437	>	0 

1438	>	3 

1439	>	0 

1440	>	3 

1441	>	0 

1442	>	1 

1443	>	39 

1444	>	1 

1445	>	4 

1446	>	32 

1447	>	26 

1448	>	26 

1449	>	43 

1450	>	0 

1451	>	0 

1452	>	0 

1453	>	11 

1454	>	44 

1455	>	13 

1456	>	28 

1457	>	34 

1458	>	6 

1459	>	0 

1460	>	6 

1461	>	1 

1462	>	0 

1463	>	1 

1464	>	1 

1465	>	0 

1466	>	0 

1467	>	0 

1468	>	1 

1469	>	2 

1470	>	0 

1471	>	0 

1472	>	1 

1473	>	0 

1474	>	0 

1475	>	4 

1476	>	45 

1477	>	16 

1478	>	12 

1479	>	0 

1480	>	7 

1481	>	25 

1482	>	0 

1483	>	0 

1484	>	0 

1485	>	14 

1486	>	29 

1487	>	0 

1488	>	8 

1489	>	0 

1490	>	36 

1491	>	27 

1492	>	0 

1493	>	17 

1494	>	1 

1495	>	27 

1496	>	1 

1497	>	1 

1498	>	39 

1499	>	3 

1500	>	28 

1501	>	28 

1502	>	27 

1503	>	7 

1504	>	33 

1505	>	1 

1506	>	0 

1507	>	17 

1508	>	42 

1509	>	4 

1510	>	29 

1511	>	2 

1512	>	2 

1513	>	2 

1514	>	0 

1515	>	0 

1516	>	17 

1517	>	38 

1518	>	1 

1519	>	14 

1520	>	0 

1521	>	18 

1522	>	13 

1523	>	5 

1524	>	1 

1525	>	0 

1526	>	0 

1527	>	0 

1528	>	1 

1529	>	0 

1530	>	1 

1531	>	1 

1532	>	19 

1533	>	40 

1534	>	1 

1535	>	20 

1536	>	24 

1537	>	15 

1538	>	25 

1539	>	1 

1540	>	17 

1541	>	0 

1542	>	40 

1543	>	11 

1544	>	19 

1545	>	1 

1546	>	3 

1547	>	1 

1548	>	16 

1549	>	33 

1550	>	0 

1551	>	1 

1552	>	0 

1553	>	1 

1554	>	0 

1555	>	2 

1556	>	16 

1557	>	0 

1558	>	26 

1559	>	0 

1560	>	0 

1561	>	0 

1562	>	0 

1563	>	0 

1564	>	0 

1565	>	7 

1566	>	28 

1567	>	29 

1568	>	0 

1569	>	26 

1570	>	13 

1571	>	0 

1572	>	3 

1573	>	0 

1574	>	0 

1575	>	0 

1576	>	0 

1577	>	42 

1578	>	1 

1579	>	0 

1580	>	0 

1581	>	14 

1582	>	2 

1583	>	1 

1584	>	38 

1585	>	0 

1586	>	0 

1587	>	8 

1588	>	16 

1589	>	25 

1590	>	28 

1591	>	4 

1592	>	27 

1593	>	0 

1594	>	19 

1595	>	30 

1596	>	1 

1597	>	24 

1598	>	0 

1599	>	11 

1600	>	26 

1601	>	21 

1602	>	1 

1603	>	2 

1604	>	42 

1605	>	0 

1606	>	28 

1607	>	0 

1608	>	1 

1609	>	1 

1610	>	11 

1611	>	23 

1612	>	0 

1613	>	27 

1614	>	27 

1615	>	11 

1616	>	0 

1617	>	16 

1618	>	1 

1619	>	13 

1620	>	6 

1621	>	27 

1622	>	16 

1623	>	29 

1624	>	37 

1625	>	10 

1626	>	29 

1627	>	0 

1628	>	14 

1629	>	0 

1630	>	1 

1631	>	0 

1632	>	3 

1633	>	10 

1634	>	0 

1635	>	0 

1636	>	1 

1637	>	1 

1638	>	1 

1639	>	17 

1640	>	24 

1641	>	0 

1642	>	1 

1643	>	1 

1644	>	0 

1645	>	0 

1646	>	0 

1647	>	1 

1648	>	0 

1649	>	23 

1650	>	2 

1651	>	0 

1652	>	1 

1653	>	4 

1654	>	2 

1655	>	0 

1656	>	1 

1657	>	0 

1658	>	0 

1659	>	0 

1660	>	0 

1661	>	17 

1662	>	0 

1663	>	0 

1664	>	13 

1665	>	28 

